x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,x56,x57,x58,x59,x60,x61,x62,x63,x64,x65,x66,x67,x68,x69,x70,x71,x72,x73,x74,x75,x76,x77,x78,x79,x80,x81,x82,x83,x84,x85,x86,x87,x88,x89,x90,x91,x92,x93,x94,x95,x96,x97,x98,x99,x100,x101
-0.21005671156433303,-0.21468563713553204,-0.21932637672257607,-0.22397805295931447,-0.22863970987568147,-0.2333103016540876,-0.23798867903802276,-0.24267357294426248,-0.24736357472394752,-0.2520571123877769,-0.2567524219537172,-0.2614475128866712,-0.2661401263768121,-0.2708276849467558,-0.2755072315940998,-0.2801753563866945,-0.28482810817582277,-0.2894608889628159,-0.294068328602439,-0.2986441382157654,-0.3031809423531974,-0.30767009326794703,-0.3121014766005366,-0.3164633275606698,-0.3207420915211238,-0.3249223831471962,-0.32898712153544574,-0.33291793779341067,-0.33669595063693475,-0.3403029626758823,-0.34372302670217847,-0.34694417575952063,-0.3499599603408132,-0.35277038691919094,-0.3553819756995602,-0.3578069219376265,-0.36006162018059645,-0.36216495353550643,-0.3641367175716095,-0.3659964045928992,-0.3677624164252204,-0.36945166584366906,-0.3710794821010665,-0.3726597405059075,-0.3742051739124473,-0.3757278987371542,-0.37724035586020915,-0.37875737138086824,-0.3803020495839114,-0.38192912383085226,-0.38386713402417477,-0.38725889078774095,-0.39247394567682065,-0.3981450438075245,-0.4039209040696157,-0.40973460499611436,-0.4155662378007016,-0.42140786137733405,-0.42725565015903805,-0.4331074997718097,-0.4389621315064722,-0.44481870540483076,-0.4506766340766946,-0.4565354852550487,-0.46239492721860564,-0.46825469645772305,-0.47411457758559594,-0.47997439033552514,-0.4858339808384455,-0.4916932155842904,-0.49755197712247407,-0.5034101609229953,-0.5092676730326852,-0.5151244282894661,-0.5209803489366637,-0.5268353635300064,-0.532689406062563,-0.5385424152547343,-0.544394333971182,-0.5502451087367384,-0.5560946893305062,-0.5619430284424359,-0.5677900813805055,-0.5736358058190619,-0.5794801615812261,-0.5853231104495098,-0.591164616000107,-0.5970046434571589,-0.6028431595639883,-0.6086801324688157,-0.6145155316229409,-0.6203493276897204,-0.6261814924628443,-0.6320119987928167,-0.6378408205205809,-0.6436679324173817,-0.6494933101302122,-0.6553169301322004,-0.6611387696772705,-0.6669588067587711,-0.6727770200715758
-0.13888345483278425,-0.14253087591883287,-0.14619515027075025,-0.14987678296424464,-0.1535763433744929,-0.1572944848627003,-0.16103196849389026,-0.16478969185928574,-0.16856872437105186,-0.17237035075602483,-0.1761961248967737,-0.1800479366291747,-0.18392809453670808,-0.1878394280250207,-0.19178541168833174,-0.19577031356631805,-0.19979936522276628,-0.2038789438421136,-0.20801674217381153,-0.21222187848028437,-0.21650486528881716,-0.22087732028336707,-0.22535128910148886,-0.22993810203029663,-0.2346468468648931,-0.23948278727827568,-0.24444624730882283,-0.2495324182930245,-0.25473218087563326,-0.26003360212762455,-0.26542356807516077,-0.2708891206297666,-0.2764183206436194,-0.28200066758105186,-0.28762720083870524,-0.29329041401504735,-0.2989840809724046,-0.30470305494274036,-0.3104430727403506,-0.3162005771748699,-0.32197255943312414,-0.3277564161324655,-0.3335498096282237,-0.33935051094304,-0.34515618472245996,-0.3509640247420282,-0.3567700020440452,-0.3625669991216398,-0.3683391068884186,-0.3740384543964445,-0.3794432019720096,-0.38341723855996124,-0.3855978650620528,-0.3873594873554121,-0.3890609717143576,-0.39077737895040743,-0.39253740515748087,-0.39435847717859557,-0.3962545873793966,-0.39823857158021975,-0.40032275534311185,-0.4025189318347284,-0.40483797413021283,-0.4072892287687677,-0.409879823044145,-0.4126140388301483,-0.4154929084645364,-0.4185141459104699,-0.42167244174974305,-0.4249600552001651,-0.4283675705890638,-0.43188467192975866,-0.4355008210136002,-0.4392057771039122,-0.4429899454852968,-0.44684457473672273,-0.4507618372543032,-0.4547348291593252,-0.4587575203890046,-0.46282467812370337,-0.46693177939619024,-0.47107492285069186,-0.4752507453613401,-0.4794563463611478,-0.4836892209361692,-0.48794720168393124,-0.49222840876823487,-0.49653120733969,-0.5008541714101746,-0.5051960532887381,-0.5095557577571366,-0.5139323202554578,-0.5183248884446284,-0.5227327066050853,-0.5271551024140683,-0.5315914757173671,-0.5360412889740435,-0.5405040591060385,-0.5449793505291627,-0.5494667691794367,-0.5539659573796452
-0.08212504182897633,-0.08795614207469012,-0.09378529086180619,-0.09961175529049815,-0.10543473534992388,-0.11125334174307368,-0.11706657096051738,-0.12287327603085323,-0.12867213127004576,-0.13446158910466072,-0.1402398266905117,-0.146004679630611,-0.15175355969263662,-0.15748335320111448,-0.16319029706343352,-0.1688698308098153,-0.17451642669992642,-0.180123407687422,-0.18568277740158598,-0.19118510998040392,-0.19661958094450907,-0.20197425576482228,-0.20723676634587232,-0.21239545341535015,-0.2174408925374568,-0.22236747437763907,-0.2271745185834373,-0.2318664649169959,-0.23645204896110159,-0.24094280230999462,-0.24535141686694564,-0.2496904041623993,-0.2539712278428214,-0.2582038786720117,-0.26239676678594387,-0.2665567995863091,-0.2706895459816792,-0.2747994250655242,-0.27888988616066374,-0.2829635655327137,-0.28702241532794975,-0.29106780532776916,-0.2951006001634702,-0.29912121513073353,-0.30312965350717963,-0.3071255277514959,-0.31110806637195093,-0.3150761077062699,-0.3190280814103472,-0.3229619781554841,-0.326875307935756,-0.3307650475740191,-0.3346275786172206,-0.33845861802204347,-0.3422531461105356,-0.3460053395278446,-0.34970852163554594,-0.3533551489741906,-0.35693685959605226,-0.36044461553574486,-0.36386897406122637,-0.36720051538775106,-0.3704304324392505,-0.3735512482946948,-0.3765575750718351,-0.37944678236193785,-0.38221942991852714,-0.38487935671629275,-0.38743340076528404,-0.389890818181618,-0.39226253509363107,-0.39456037935560123,-0.3967964070403489,-0.39898238586123774,-0.4011294484132765,-0.40324789544563755,-0.4053471146800219,-0.4074355790538211,-0.4095208935906041,-0.4116098677391808,-0.4137085973337565,-0.4158225462162788,-0.41795662183832993,-0.42011524204314576,-0.4223023920556688,-0.4245216718002324,-0.42677633427215284,-0.4290693159936923,-0.4314032607069384,-0.4337805374741146,-0.4362032543159345,-0.4386732684477163,-0.44119219408499827,-0.4437614086921266,-0.4463820584414953,-0.44905506353945973,-0.4517811239579462,-0.4545607259908171,-0.4573941499332133,-0.46028147906361827,-0.4632226099968127
-0.049882560458666604,-0.05312189426460168,-0.05635372929578458,-0.059578826138072354,-0.06279792970057978,-0.06601177149456366,-0.06922107062894813,-0.07242653401329134,-0.07562885607115465,-0.07882871815592639,-0.08202678779338847,-0.08522371783278249,-0.088420145560686,-0.09161669181387189,-0.09481396011525584,-0.09801253584862087,-0.10121298548195153,-0.10441585584538847,-0.10762167346665098,-0.11083094396503289,-0.11404415150350762,-0.1172617582975644,-0.12048420417877369,-0.12371190621059504,-0.1269452583538299,-0.13018463117879445,-0.13343037162158355,-0.1366828027814981,-0.13994222375704612,-0.1432089095179418,-0.14648311081077536,-0.14976505409592733,-0.15305494151384652,-0.15635295087862325,-0.15965923569713417,-0.16297392521216028,-0.1662971244680456,-0.169628914397591,-0.17296935192918475,-0.1763184701131373,-0.1796762782666023,-0.1830427621366405,-0.18641788408113158,-0.18980158326771254,-0.1931937758911687,-0.19659435541014914,-0.20000319280451473,-0.20342013685540672,-0.20684501445048828,-0.2102776309178527,-0.21371777039298703,-0.21716519622423638,-0.2206196514234793,-0.22408085917027418,-0.22754852337936549,-0.231022329343469,-0.2345019444654767,-0.2379870190966761,-0.24147718750057987,-0.2449720689650938,-0.24847126908933626,-0.2519743812752883,-0.25548098845883466,-0.25899066511923696,-0.26250297961096464,-0.2660174968666059,-0.26953378152486474,-0.2730514015418654,-0.27656993234863075,-0.28008896162033675,-0.28360809472496085,-0.28712696091806483,-0.2906452203470738,-0.2941625719202949,-0.29767876208273397,-0.3011935945202259,-0.3047069407845102,-0.3082187517919801,-0.3117290700970072,-0.3152380427746209,-0.3187459346663813,-0.32225314164676194,-0.32576020345732265,-0.3292678155352676,-0.3327768391382326,-0.3362883089491125,-0.339803437246843,-0.3433236136705624,-0.34685039960769853,-0.35038551632466025,-0.35393082615386856,-0.3574883063674987,-0.3610600158078976,-0.3646480548893199,-0.3682545201939867,-0.3718814554920635,-0.3755308015375381,-0.3792043473417699,-0.38290368572800926,-0.386630175781356,-0.39038491432935346
0.05538172876784161,0.051305300125006885,0.04722628114827809,0.04314467044136183,0.03906046995630672,0.03497368469434398,0.030884322424960503,0.026792393422448966,0.022697910219584266,0.01860088737794286,0.014501341274598012,0.01039928990495594,0.006294752701555735,0.002187750368742266,-0.001921695266734052,-0.006033561389254504,-0.010147824311814064,-0.014264459577315642,-0.018383442043483068,-0.022504745951035146,-0.026628344974946316,-0.030754212258297997,-0.034882320428354194,-0.03901264159443097,-0.04314514732703639,-0.04727980861773181,-0.051416595819132015,-0.05555547856442663,-0.05969642566574492,-0.06383940499058549,-0.06798438331559752,-0.07213132615682794,-0.07628019757552947,-0.08043095995855576,-0.08458357377231958,-0.08873799728905085,-0.09289418628422941,-0.0970520937036896,-0.10121166929896684,-0.10537285922914302,-0.10953560562733483,-0.11369984612981666,-0.11786551336537353,-0.12203253440241031,-0.12620083015086817,-0.1303703147157602,-0.13454089469871752,-0.13871246844349325,-0.1428849252209011,-0.14705814434803327,-0.15123199423624997,-0.15540633136129225,-0.15958099914866514,-0.16375582676614073,-0.1679306278146534,-0.17210519890766748,-0.17627931812814293,-0.18045274335101133,-0.1846252104179009,-0.18879643114954806,-0.19296609118003402,-0.1971338475955141,-0.2012993263591778,-0.2054621195024485,-0.20962178206184964,-0.21377782873997342,-0.21792973026877518,-0.2220769094536479,-0.22621873687803648,-0.23035452625078037,-0.23448352938223538,-0.23860493078172365,-0.24271784187764023,-0.24682129487414464,-0.2509142362756695,-0.25499552013259835,-0.25906390109140476,-0.2631180273692267,-0.2671564338198264,-0.2711775353137976,-0.27517962072345764,-0.2791608478799994,-0.283119239956182,-0.2870526838193151,-0.29095893098843395,-0.2948356019092752,-0.2986801943158934,-0.3024900964628315,-0.3062626059661686,-0.3099949548648668,-0.31368434128683065,-0.31732796776528205,-0.32092308580206647,-0.32446704573512586,-0.3279573503807936,-0.3313917103530856,-0.334768098493108,-0.33808480055887635,-0.3413404592992713,-0.3445341093063971,-0.3476652005994267
0.1554736017213053,0.151915155846762,0.14835761494922486,0.14480152927729392,0.14124741105837454,0.13769573808991606,0.1341469568704627,0.13060148533261975,0.1270597152305553,0.1235220142267769,0.11998872771646103,0.1164601804221423,0.11293667778687484,0.10941850719033293,0.1059059390088858,0.10239922753801489,0.0988986117931032,0.09540431620267108,0.09191655120631027,0.08843551376825605,0.08496138781613466,0.0814943446134661,0.07803454307332934,0.07458213001999443,0.07113724040433744,0.06769999747836865,0.0642705129333609,0.060848887005751244,0.05743520855420109,0.05402955511081759,0.05063199290904755,0.047242576890193115,0.04386135069004382,0.04048834660658759,0.03712358554930364,0.03376707696986614,0.030418818773605267,0.027078797210356272,0.023746986742615588,0.020423349888168,0.017107837033403517,0.013800386212487198,0.010500922846513371,0.007209359435174788,0.003925595192123892,0.0006495156131649356,-0.002619008035818826,-0.005880119326824603,-0.009133977392520976,-0.012380757786645468,-0.015620653509397264,-0.018853876230935773,-0.022080657753093477,-0.02530125175790099,-0.02851593590207709,-0.03172501432967456,-0.034928820691187,-0.038127721777374834,-0.04132212190107232,-0.04451246819095985,-0.047699256999601,-0.05088304167542723,-0.05406444200625273,-0.05724415571249475,-0.06042297245245696,-0.06360179089990507,-0.0667816395630376,-0.06996370212548723,-0.07314934818569198,-0.07634017031515945,-0.07953802828025713,-0.08274510096116607,-0.08596394576037845,-0.08919756382375059,-0.0924494667767774,-0.0957237364014711,-0.09902506233976437,-0.1023587346826441,-0.10573055985823691,-0.10914666394571987,-0.11261315508871694,-0.11613564477366185,-0.11971867873329327,-0.12336518766425604,-0.1270761020549596,-0.13085024996417458,-0.13468456994590394,-0.13857456707412777,-0.14251487585803438,-0.1464997954366003,-0.15052371093673475,-0.15458137294305585,-0.15866804850587468,-0.16277957574979793,-0.16691235598485932,-0.17106331087333249,-0.17522982386148755,-0.1794096778002173,-0.18360099536606175,-0.18780218543330163,-0.1920118964840322
0.21764765441426134,0.2143563789655684,0.2110284874230078,0.20766473920894427,0.2042658984160223,0.20083274217729094,0.19736606596811923,0.19386668638053176,0.19033544185490706,0.18677319180256516,0.1831808145045085,0.1795592041244869,0.1759092671290016,0.17223191836245574,0.16852807698322356,0.16479866242661334,0.1610445905238663,0.1572667698735091,0.1534660985322176,0.14964346106798923,0.14579972599754734,0.14193574361372865,0.1380523441955366,0.1341503365841786,0.13023050710165412,0.12629361878420564,0.12234041090059711,0.11837159872445345,0.11438787353032148,0.11038990278434956,0.10637833050254125,0.10235377775172698,0.09831684327106559,0.09426810419454744,0.09020811685762237,0.08613741767381955,0.08205652406972776,0.07796593546919793,0.07386613431998064,0.06975758715834109,0.06564074570924912,0.06151604802206375,0.05738391964362039,0.053244774832917924,0.04909901782380832,0.04494704414463283,0.04078924200630938,0.036625993773589084,0.03245767753747997,0.028284668811142204,0.024107342376219726,0.019926074312495167,0.01574124425084535,0.011553237897870744,0.0073624498915370535,0.003169287059767387,-0.0010258278296261236,-0.005222451719382165,-0.009420116180509345,-0.013618321433243902,-0.01781652926896244,-0.022014154623593376,-0.026210555494871526,-0.030405020825480314,-0.03459675588975758,-0.03878486462390258,-0.04296832823073208,-0.04714597927842987,-0.05131647041707421,-0.05547823679270855,-0.05962945131420872,-0.06376797223965881,-0.06789128328987955,-0.07199642796618864,-0.07607994236990484,-0.08013779509829384,-0.08416534913106653,-0.08815736884844182,-0.0921081037675246,-0.09601148487025257,-0.09986146184934414,-0.1036524815068236,-0.10738005654505561,-0.11104131456142957,-0.1146353829506286,-0.11816349087406687,-0.12162875610118852,-0.1250357287691233,-0.12838982827025203,-0.13169680787906543,-0.13496233323426032,-0.1381917027284047,-0.14138969637873725,-0.14456052111720527,-0.1477078185980907,-0.15083470797066675,-0.15394384440803285,-0.15703748146877275,-0.1601175306806414,-0.16318561519622268,-0.1662431164344739
0.2555252449159616,0.2527399514575573,0.24991287772939197,0.2470503037037538,0.24415766839296446,0.24123963055428674,0.23830014411839687,0.23534253794345558,0.2323695936959319,0.229383618500877,0.2263865108174178,0.22337981908754867,0.22036479332375777,0.21734243011838253,0.2143135116951761,0.2112786396577987,0.20823826406858223,0.20519270844336748,0.20214219118955193,0.19908684395532297,0.19602672730118298,0.1929618440536025,0.18989215065466003,0.1868175667812425,0.18373798347183934,0.18065326996822761,0.17756327945223457,0.1744678538342295,0.17136682772938402,0.16826003173968027,0.16514729514394355,0.1620284480842624,0.15890332332528284,0.15577175765213327,0.15263359296384946,0.14948867711080752,0.14633686451814928,0.1431780166308538,0.14001200221105062,0.1368386975136688,0.13365798636251333,0.1304697601456916,0.12727391774627494,0.1240703654216896,0.12085901664322886,0.11763979190518203,0.11441261851159541,0.11117743034738135,0.10793416763924703,0.10468277671106857,0.1014232097374883,0.09815542449877074,0.09487938413944856,0.09159505693272725,0.08830241605219256,0.08500143935214623,0.08169210915733154,0.07837441206289919,0.07504833874494082,0.07171388378198043,0.06837104548754118,0.06501982575386693,0.0616602299066692,0.058292266570873975,0.05491594754712797,0.05153128769883336,0.04813830484945461,0.04473701968982061,0.041327455695107734,0.037909639051189915,0.03448359859005363,0.031049365733913797,0.02760697444783163,0.024156461200450525,0.020697864932548892,0.017231227033294546,0.013756591323752497,0.010274004047623866,0.00678351386887483,0.0032851718761580952,-0.0002209684061494555,-0.0037348510003747844,-0.007256417451585381,-0.010785606797203978,-0.014322355530350587,-0.01786659755676349,-0.02141826414537355,-0.02497728387237048,-0.02854358255871468,-0.03211708320089198,-0.03569770589475999,-0.03928536775223487,-0.04287998281053538,-0.04648146193375432,-0.05008971270626985,-0.053704639317713763,-0.05732614243897439,-0.06095411908878556,-0.0645884624903215,-0.06822906191719623,-0.07187580252820021
0.29442540751808666,0.29318192486325756,0.2919530379716678,0.29072951504846106,0.2895029717997411,0.2882658224940437,0.28701122488877195,0.28573302878802215,0.2844257335207708,0.28308445642063707,0.28170491214807397,0.2802834011595489,0.27881680461480557,0.27730258242230393,0.2757387709124056,0.27412397678084804,0.2724573644420629,0.27073863472322063,0.2689679938287342,0.2671461125884631,0.26527407703172035,0.2633533321740717,0.26138562146902433,0.25937292461912964,0.2573173963717736,0.25522130860131664,0.2530869974856324,0.2509168170131491,0.24871309948751621,0.24647812319185036,0.24421408696889224,0.24192309118083286,0.23960712432916587,0.23726805452544386,0.23490762498809367,0.2325274527772643,0.2301290300501374,0.22771372720738436,0.22528279739576787,0.22283738192456948,0.22037851623864524,0.21790713616672916,0.21542408422813095,0.2129301158349828,0.21042590527101854,0.20791205136257207,0.20538908278472767,0.20285746296593185,0.2003175945696457,0.19776982354218733,0.1952144427232018,0.1926516950193672,0.1900817761440978,0.18750483692593545,0.18492098518714492,0.18233028719118075,0.1797327686539459,0.1771284153088285,0.17451717300957167,0.17189894734808822,0.16927360275609982,0.16664096105017204,0.1640007993688877,0.16135284743858075,0.15869678409005672,0.15603223293282661,0.15335875707580535,0.15067585276399434,0.14798294178017515,0.14527936243959372,0.14256435898630787,0.1398370691845715,0.13709650989283026,0.13434156041851422,0.13157094349127083,0.12878320377679428,0.12597668400901857,0.12314949907825228,0.12029950882300522,0.1174242908876874,0.11452111588529995,0.11158692828775028,0.10861833795413163,0.10561162889210075,0.10256279343816861,0.09946760097409603,0.09632170968978616,0.0931208266725545,0.08986091483675945,0.08653843487341228,0.08315059815796032,0.07969559609983447,0.07617276758979635,0.07258267267805377,0.06892705727051175,0.06520871558298987,0.0614312767327314,0.05759895275931034,0.053716285421008515,0.04978792069876469,0.04581842777721337
0.3529220435885421,0.35025873410199004,0.347627506308734,0.3450290871438299,0.3424641554979518,0.3399333143907277,0.3374370582005483,0.3349757350976335,0.33254950520189563,0.3301582954479369,0.32780175266227507,0.3254791968977474,0.3231895775628932,0.3209314352509718,0.3187028723339647,0.3165015352740565,0.3143246111845717,0.3121688404547746,0.31003054629992965,0.3079056810132075,0.3057898876045315,0.3036785745363471,0.30156700050089763,0.2994503656798735,0.2973239056918609,0.29518298443896224,0.29302318226616547,0.29084037620122266,0.2886308095136298,0.28639114839660423,0.2841185242207344,0.28181056051455516,0.279465384569079,0.2770816242991203,0.2746583916727304,0.2721952545870614,0.269692199478298,0.26714958717616283,0.26456810454432506,0.2619487143039359,0.25929260515466357,0.2566011439320146,0.25387583112071826,0.2511182606244138,0.24833008430675363,0.2455129814897488,0.24266863333338282,0.23979870182753268,0.2369048129978423,0.23398854385249088,0.23105141256525075,0.22809487139133414,0.22512030183549311,0.22212901162869159,0.21912223311314596,0.2161011226807805,0.2130667609531934,0.21002015342969682,0.20696223136195266,0.2038938526380024,0.2008158024741391,0.1977287937190367,0.1946334665698808,0.1915303874829765,0.1884200470298908,0.1853028564006726,0.18217914218484346,0.1790491389624352,0.17591297910554668,0.1727706790179606,0.1696221208210252,0.1664670282286739,0.16330493506049287,0.16013514457727954,0.1569566777337895,0.1537682088521636,0.15056798879589808,0.14735375974527115,0.14412267434979867,0.1408712485584728,0.13759540471887843,0.13429069721275827,0.13095283784491882,0.12757860346987124,0.12416704929182543,0.12072067422881198,0.11724598086118089,0.11375302574746475,0.11025406529178611,0.1067618482320144,0.10328813155447263,0.09984270792698526,0.0964329475020106,0.09306372815159915,0.08973761845486289,0.08645520782521855,0.08321550651149358,0.08001635796211619,0.07685482192266525,0.07372750192980981,0.0706308052322333
0.4226900239111704,0.41966288354257214,0.41664050534148095,0.41362430447743787,0.41061573558172526,0.40761629738424915,0.4046275372795214,0.4016510556861281,0.3986885100365178,0.3957416182010887,0.3928121611130864,0.3899019843192429,0.38701299813707446,0.3841471760558764,0.38130655097845256,0.3784932088697857,0.37570927936419835,0.37295692289225296,0.3702383139326033,0.36755562008202386,0.3649109767778651,0.3623064577075433,0.35974404119953607,0.3572255732030829,0.3547527278110161,0.3523269666342434,0.34994949865705754,0.34762124244498455,0.3453427926946355,0.3431143930700798,0.3409359170415309,0.33880685803065896,0.3367263295958364,0.3346930756888273,0.3327054901466217,0.3307616431042329,0.32885930636313565,0.32699590891422187,0.3247723171370121,0.3204745642671505,0.3161706768418549,0.31186270757612905,0.307551137136489,0.3032363797561601,0.2989188249507864,0.29459884634074396,0.29027680571031256,0.2859530558923509,0.2816279432663324,0.2773018101159161,0.2729749969526768,0.2686478448699687,0.2643206979774894,0.25999390596450117,0.2556678268419441,0.2513428299190875,0.24701929907836706,0.24269763642279604,0.23837826638417572,0.23406164039800456,0.22974824227357812,0.22543859441615,0.2211332650946424,0.216832876994607,0.21253811735546668,0.20824975006698795,0.20396863019691278,0.19969572154575846,0.19543211798208307,0.19117906950883412,0.18693801425257175,0.18271061784977402,0.17849882200509806,0.17430490425089298,0.17013155098795527,0.16598194539380043,0.16185987005280644,0.157769819881023,0.15371711183340983,0.1497079607406963,0.14574946245567166,0.14184938862757546,0.13801567098615147,0.13425548606357138,0.13057400874026165,0.12697317911354786,0.12345103166464316,0.12000198566699381,0.11661799314321042,0.11329000512654668,0.11000920348764005,0.10676774475512076,0.10355905142614909,0.10037780857578987,0.0972198166602078,0.09408179938958644,0.09096121756009934,0.08785610906597814,0.08476495937761357,0.08168659989261794,0.07862012936170056
0.4741417917573297,0.4710104994159889,0.4678146931857481,0.4645531785952666,0.46122553709841513,0.4578321224439519,0.45437401760135093,0.45085295764797095,0.4472712275715202,0.44363154572218155,0.4399369435700697,0.4361906508511583,0.4323959927368981,0.4285563029798439,0.424674854565572,0.42075480752225786,0.41679917228829866,0.4128107863610009,0.40879230172079123,0.4047461806033305,0.4006746974493302,0.39657994520123124,0.39246384447130317,0.38832815443690955,0.3841744846070954,0.38000430684231357,0.3758189671985823,0.3716196973131731,0.36740762515875347,0.3631837850740803,0.35894912703932985,0.354704525211629,0.3504507857840357,0.3461886543103618,0.34191882285838754,0.3376419382375149,0.33335861772295056,0.329069539225198,0.3251717094051337,0.32337678321445035,0.32161428541844794,0.31987962321153124,0.31816972637242,0.3164815792906545,0.3148122122181677,0.3131587206433294,0.311518284791575,0.30988818596751944,0.3082658193652574,0.3066487035764059,0.3050344871871097,0.303420952890563,0.30180601952872416,0.3001877424415778,0.2985643124579263,0.2969340538138205,0.2952954212385774,0.2936469964055188,0.29198748390650675,0.2903157068769625,0.2886306023707484,0.2869312165622944,0.2852166998356271,0.2834863018065684,0.28173936631390933,0.27997532640801714,0.27819369935979943,0.27639408170940166,0.27457614437143746,0.27273962781190836,0.27088433731100786,0.2690101383251157,0.26711695196077984,0.2652047505727288,0.26327355349740567,0.2613234229325433,0.2593544599724121,0.2573668008071497,0.25536061309330965,0.2533360925014561,0.2512934594450558,0.2492329559935279,0.24715484297075427,0.24505939723894302,0.24294690916637937,0.24081768027630535,0.238672021072975,0.23651024904000198,0.2343326868051423,0.23213966046497844,0.22993149806233923,0.22770852820889287,0.22547107884492343,0.22321947612824752,0.22095404344399983,0.21867510052715844,0.21638296268962612,0.21407794014402728,0.21176033741648,0.20943045284089923,0.20708857812782475
0.510527055524803,0.5072785405722736,0.5040915279379464,0.5009674143712307,0.4979068010362597,0.4949095031714746,0.49197459795417714,0.4891005054147308,0.48628509364161454,0.48352579769618864,0.4808197417024885,0.4781638551243752,0.4755549766706011,0.4729899419354408,0.4704656532922417,0.46797913242605427,0.46552755713450206,0.463108284696972,0.46071886433547626,0.4583570412082762,0.45602075411646714,0.4537081287614362,0.4514174680335155,0.4491472404787556,0.44689606780114427,0.4446627120185965,0.44244606270092707,0.44024512457181925,0.4380590056473353,0.4358869060039685,0.4337281072126808,0.4315819624369415,0.42944788716757837,0.42732535055169035,0.4252138672648104,0.4231129898719312,0.42102230162363824,0.41894140963588405,0.4168699384067571,0.4148075236286843,0.4127538062609544,0.4107084268340784,0.40867101996439487,0.4066412090646854,0.4046186012437973,0.402602782395713,0.40059331248605196,0.3985897210515237,0.39659150293539375,0.3945981142896238,0.3926089688818446,0.3906234347526107,0.3886408312755984,0.38666042668015094,0.38468143610170974,0.3827030202312341,0.38072428463894403,0.37874427985068954,0.37676200225626943,0.37477639592751744,0.37278635541962357,0.37079072962091725,0.3687883267039644,0.36677792021328415,0.3647582563021807,0.36272806210257896,0.3606860551773503,0.35863095396536776,0.3565614890859896,0.35447641532391166,0.3523745240698135,0.3502546559495552,0.34811571333888186,0.34595667243475764,0.34377659454214265,0.34157463623935075,0.33935005810703833,0.33710223174635084,0.3348306448690794,0.3325349043137607,0.33021473692215947,0.3278699882948872,0.32550061952715464,0.323106702100059,0.3206884111646085,0.3182460175012533,0.31577987846543304,0.31329042823890313,0.3107781676993835,0.3082436541992326,0.30568749151129576,0.30311032016000344,0.30051280831209876,0.29789564335711294,0.2952595242653568,0.2926051547729695,0.2899332374104785,0.2872444683639072,0.28453953313622576,0.2818191029610117,0.2790838319095026
0.5761144075917396,0.5742837925307352,0.5724000755884957,0.5704634973820185,0.5684746982082437,0.566434687606811,0.564344805301293,0.5622066756153906,0.5600221578572844,0.5577932952518307,0.555522264815449,0.5532113301836181,0.5508627989013382,0.5484789851547888,0.5460621784228391,0.5436146181040303,0.5411384738494901,0.5386358311083229,0.5361086812600323,0.5335589156525516,0.5309883228652396,0.5283985885564847,0.5257912973193019,0.523167936044007,0.5205298983652219,0.5178784898460732,0.5152149336210042,0.5125403762791447,0.5098558938215718,0.5071624975687484,0.5044611399289328,0.5017527199664444,0.4990380887299717,0.4963180543180175,0.49359338667073027,0.4908648220865835,0.48813306746849555,0.4853988043081774,0.4826626924198851,0.4799253734357882,0.4771874740750841,0.4744496091981605,0.4717123846553999,0.4689763999380305,0.46624225063571734,0.46351053070230025,0.46078183452746585,0.4580567588080266,0.45533590420807474,0.4526198767922109,0.44990928921102546,0.44720476161223316,0.44450692224520955,0.44181640772070474,0.43913386288160655,0.4364599402351334,0.4337952988918248,0.43114060295281703,0.4284965192843984,0.4258637146186652,0.42324285192151434,0.42063458597530096,0.4180395581338603,0.41545839022299136,0.4128916775805272,0.41033998125708315,0.4078038194316845,0.4052836581349559,0.40277990141567016,0.4002928811321627,0.39782284659628003,0.39536995434083094,0.39293425831852563,0.3905157008673353,0.38811410479055936,0.38572916689660247,0.38336045332159796,0.3810073969172163,0.3786692969271272,0.3763453211017276,0.37403451031581164,0.3717357856636554,0.3694479579157766,0.367169739137686,0.36489975619773835,0.36263656583277354,0.36037867089876535,0.35812453740993216,0.3558726119630016,0.35362133915202126,0.3513691786006641,0.34911462127079457,0.3468562047454928,0.3445925272291988,0.3423222600552098,0.3400441585396596,0.3377570710701255,0.3354599463648687,0.33315183888470856,0.33083191242277166,0.32849944193674907
